customer_id,legitimate_count,fraudulent_count,Transportation,Food,Fashion,Leisure,Health,Home
'C1451561221',171.0,0.0,144.0,20.0,1.0,0.0,1.0,0.0
'C1452020181',167.0,0.0,147.0,5.0,2.0,0.0,3.0,0.0
'C1452053500',101.0,2.0,78.0,8.0,2.0,0.0,4.0,1.0
'C145208657',86.0,2.0,68.0,2.0,1.0,0.0,4.0,0.0
'C145230032',152.0,0.0,122.0,12.0,4.0,0.0,9.0,0.0
'C1452354279',175.0,0.0,152.0,15.0,1.0,0.0,1.0,0.0
'C1452504275',19.0,7.0,4.0,0.0,2.0,0.0,6.0,0.0
'C1453275851',154.0,0.0,143.0,3.0,1.0,0.0,1.0,1.0
'C1453715655',146.0,0.0,117.0,4.0,4.0,0.0,8.0,0.0
'C1453917071',98.0,4.0,82.0,7.0,3.0,0.0,3.0,1.0
'C1454671890',155.0,2.0,141.0,0.0,0.0,0.0,2.0,0.0
'C1454826238',6.0,14.0,0.0,0.0,1.0,1.0,6.0,0.0
'C1454930581',157.0,0.0,143.0,1.0,1.0,0.0,1.0,0.0
'C1455309687',58.0,8.0,42.0,1.0,1.0,0.0,0.0,2.0
'C1456029725',155.0,1.0,144.0,0.0,0.0,0.0,1.0,0.0
'C1456179400',134.0,0.0,113.0,5.0,2.0,0.0,1.0,0.0
'C1456851744',183.0,0.0,150.0,12.0,9.0,0.0,7.0,1.0
'C1457086535',176.0,0.0,148.0,5.0,7.0,0.0,3.0,1.0
'C1457092141',128.0,0.0,111.0,2.0,1.0,0.0,5.0,0.0
'C1457264318',173.0,0.0,146.0,17.0,0.0,0.0,5.0,0.0
'C1457388461',169.0,0.0,145.0,6.0,1.0,0.0,5.0,0.0
'C145901862',148.0,0.0,121.0,11.0,1.0,0.0,8.0,1.0
'C1459624061',177.0,0.0,147.0,16.0,1.0,0.0,7.0,0.0
'C1459810780',152.0,1.0,130.0,11.0,1.0,0.0,3.0,0.0
'C1460082550',127.0,7.0,114.0,6.0,1.0,1.0,2.0,1.0
'C1461183154',132.0,0.0,117.0,1.0,3.0,0.0,3.0,1.0
'C1461183743',34.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0
'C1461258616',127.0,0.0,107.0,4.0,5.0,0.0,1.0,3.0
'C1461774305',174.0,0.0,151.0,5.0,1.0,0.0,5.0,0.0
'C1463141739',109.0,4.0,93.0,4.0,1.0,0.0,8.0,2.0
'C1463356115',154.0,2.0,130.0,8.0,1.0,0.0,8.0,1.0
'C1463833315',171.0,0.0,147.0,9.0,1.0,0.0,5.0,0.0
'C1464030920',163.0,0.0,148.0,3.0,2.0,0.0,1.0,1.0
'C1464489812',42.0,73.0,31.0,0.0,1.0,4.0,24.0,1.0
'C146494822',138.0,0.0,111.0,13.0,1.0,0.0,3.0,1.0
'C146553626',169.0,0.0,151.0,4.0,0.0,0.0,1.0,0.0
'C1465698425',170.0,0.0,153.0,5.0,1.0,0.0,5.0,1.0
'C1465725042',168.0,0.0,136.0,4.0,2.0,0.0,1.0,1.0
'C1466730207',157.0,2.0,137.0,7.0,2.0,1.0,3.0,0.0
'C1467497219',168.0,0.0,150.0,9.0,0.0,0.0,3.0,0.0
'C1467731939',139.0,0.0,124.0,10.0,0.0,0.0,3.0,1.0
'C1467832188',174.0,0.0,149.0,11.0,5.0,0.0,0.0,0.0
'C1468001998',72.0,54.0,62.0,2.0,1.0,5.0,18.0,3.0
'C1468082478',170.0,0.0,158.0,7.0,1.0,0.0,0.0,0.0
'C1468773146',177.0,0.0,151.0,12.0,2.0,0.0,9.0,0.0
'C1469453217',165.0,0.0,151.0,3.0,0.0,0.0,0.0,0.0
'C1469520420',11.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0
'C1470676414',163.0,0.0,151.0,1.0,0.0,0.0,0.0,0.0
'C1471216995',169.0,0.0,153.0,4.0,0.0,0.0,0.0,0.0
'C1472480119',21.0,3.0,0.0,0.0,2.0,0.0,17.0,0.0
'C1472579779',160.0,0.0,143.0,11.0,0.0,0.0,1.0,1.0
'C1474149613',158.0,0.0,132.0,8.0,4.0,0.0,5.0,0.0
'C1474428806',173.0,0.0,151.0,10.0,4.0,0.0,3.0,1.0
'C1474786056',174.0,0.0,151.0,10.0,2.0,0.0,5.0,0.0
'C1474976180',172.0,0.0,148.0,16.0,4.0,0.0,1.0,0.0
'C1475317372',96.0,14.0,69.0,9.0,3.0,0.0,12.0,0.0
'C1475486134',167.0,0.0,146.0,13.0,0.0,0.0,3.0,0.0
'C1475799889',155.0,1.0,140.0,0.0,1.0,0.0,1.0,0.0
'C1476101537',176.0,0.0,154.0,9.0,1.0,0.0,3.0,1.0
'C1476138873',172.0,0.0,159.0,8.0,1.0,0.0,1.0,1.0
'C1476491893',178.0,0.0,152.0,14.0,6.0,0.0,3.0,0.0
'C1476505660',166.0,11.0,148.0,5.0,0.0,2.0,5.0,1.0
'C1477378413',30.0,2.0,11.0,0.0,2.0,0.0,3.0,2.0
'C1477499235',161.0,0.0,144.0,8.0,4.0,0.0,1.0,0.0
'C1478081031',142.0,3.0,124.0,10.0,1.0,0.0,7.0,1.0
'C1480064437',142.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0
'C1480193980',151.0,4.0,132.0,2.0,1.0,0.0,2.0,0.0
'C1480367576',90.0,0.0,76.0,3.0,1.0,1.0,5.0,0.0
'C1480640363',56.0,2.0,38.0,2.0,1.0,0.0,8.0,1.0
'C1480799932',167.0,2.0,151.0,1.0,0.0,0.0,0.0,0.0
'C1482560016',170.0,0.0,152.0,6.0,1.0,0.0,1.0,0.0
'C1482659693',165.0,3.0,145.0,11.0,1.0,0.0,4.0,0.0
'C1483007108',173.0,0.0,146.0,11.0,4.0,0.0,5.0,0.0
'C1483054025',176.0,0.0,140.0,13.0,9.0,0.0,3.0,0.0
'C1483927110',43.0,3.0,28.0,4.0,2.0,0.0,8.0,0.0
'C1484573422',168.0,0.0,157.0,2.0,1.0,0.0,0.0,0.0
'C1484585237',175.0,0.0,153.0,11.0,0.0,0.0,3.0,0.0
'C1486017704',163.0,0.0,153.0,1.0,0.0,0.0,0.0,0.0
'C1486069778',151.0,5.0,127.0,8.0,0.0,0.0,4.0,0.0
'C1486961552',171.0,0.0,156.0,9.0,3.0,0.0,0.0,0.0
'C1487582791',131.0,3.0,106.0,13.0,0.0,0.0,6.0,1.0
'C148765233',182.0,0.0,152.0,16.0,3.0,0.0,5.0,1.0
'C1487874353',175.0,0.0,152.0,12.0,1.0,0.0,3.0,1.0
'C1487982242',166.0,0.0,142.0,5.0,4.0,0.0,1.0,1.0
'C1488142454',174.0,0.0,147.0,19.0,2.0,0.0,1.0,0.0
'C1489078579',177.0,0.0,154.0,13.0,1.0,0.0,3.0,0.0
'C1489294793',106.0,1.0,79.0,7.0,1.0,0.0,11.0,0.0
'C1489632788',49.0,4.0,36.0,0.0,2.0,0.0,4.0,0.0
'C1489836575',174.0,0.0,152.0,12.0,1.0,0.0,1.0,0.0
'C1490048317',56.0,7.0,42.0,0.0,0.0,0.0,3.0,0.0
'C1490416909',171.0,0.0,151.0,5.0,2.0,0.0,3.0,0.0
'C1490935984',40.0,8.0,34.0,0.0,1.0,0.0,3.0,0.0
'C1491288577',132.0,0.0,104.0,6.0,1.0,0.0,5.0,1.0
'C1491518488',141.0,0.0,119.0,7.0,1.0,0.0,3.0,1.0
'C1491844959',172.0,0.0,153.0,10.0,2.0,0.0,1.0,0.0
'C1492110515',149.0,0.0,124.0,10.0,1.0,0.0,6.0,1.0
'C1494778598',166.0,0.0,149.0,1.0,1.0,0.0,0.0,0.0
'C1494829095',74.0,2.0,63.0,2.0,0.0,0.0,1.0,2.0
'C149511515',95.0,0.0,79.0,3.0,1.0,0.0,4.0,1.0
'C1495486273',131.0,0.0,106.0,11.0,5.0,0.0,1.0,1.0
'C1495681901',160.0,0.0,144.0,6.0,0.0,0.0,3.0,1.0
'C1496334304',180.0,0.0,157.0,10.0,6.0,0.0,3.0,0.0
'C1496962993',99.0,9.0,73.0,10.0,1.0,0.0,6.0,1.0
'C149698808',180.0,0.0,150.0,17.0,1.0,0.0,0.0,0.0
'C1497135910',112.0,1.0,94.0,0.0,0.0,0.0,5.0,0.0
'C1497367004',165.0,0.0,151.0,7.0,2.0,0.0,1.0,1.0
'C1497615115',87.0,5.0,72.0,2.0,3.0,0.0,5.0,1.0
'C1497895052',176.0,0.0,145.0,9.0,1.0,0.0,3.0,0.0
'C1499019507',169.0,0.0,146.0,6.0,0.0,0.0,1.0,0.0
'C1499092508',170.0,0.0,157.0,3.0,0.0,0.0,1.0,1.0
'C1499241933',101.0,2.0,87.0,2.0,1.0,0.0,3.0,1.0
'C1499363341',165.0,0.0,148.0,11.0,0.0,0.0,0.0,0.0
'C1499701993',127.0,6.0,106.0,9.0,1.0,1.0,2.0,0.0
'C1501096176',11.0,9.0,0.0,0.0,3.0,1.0,6.0,1.0
'C1501124312',143.0,2.0,120.0,2.0,1.0,1.0,7.0,0.0
'C1501156188',167.0,0.0,149.0,6.0,2.0,0.0,1.0,0.0
'C1501782229',175.0,0.0,142.0,20.0,1.0,0.0,9.0,1.0
'C1502465707',160.0,6.0,143.0,4.0,2.0,0.0,2.0,1.0
'C150273597',177.0,0.0,142.0,17.0,3.0,0.0,9.0,0.0
'C1502804084',162.0,0.0,139.0,10.0,2.0,0.0,3.0,0.0
'C1503009287',129.0,5.0,104.0,6.0,1.0,0.0,3.0,0.0
'C1503504810',179.0,0.0,154.0,14.0,1.0,0.0,7.0,0.0
'C1504341710',181.0,0.0,150.0,13.0,3.0,0.0,5.0,1.0
'C150523972',145.0,0.0,122.0,10.0,2.0,0.0,3.0,0.0
'C1505370540',137.0,0.0,116.0,8.0,1.0,0.0,6.0,0.0
'C1505467955',175.0,0.0,149.0,15.0,0.0,0.0,3.0,0.0
'C150587559',116.0,3.0,94.0,4.0,0.0,0.0,7.0,0.0
'C1506066038',179.0,2.0,151.0,15.0,2.0,0.0,7.0,0.0
'C1506293914',120.0,1.0,96.0,8.0,2.0,0.0,5.0,0.0
'C1507237884',180.0,0.0,152.0,6.0,5.0,0.0,1.0,0.0
'C1508025585',161.0,0.0,150.0,6.0,0.0,0.0,1.0,1.0
'C150820973',166.0,3.0,145.0,11.0,1.0,0.0,2.0,0.0
'C1508373758',178.0,0.0,143.0,8.0,0.0,0.0,17.0,0.0
'C150891114',19.0,2.0,0.0,0.0,5.0,0.0,5.0,0.0
'C1509106340',103.0,5.0,74.0,7.0,2.0,1.0,5.0,2.0
'C1509603467',36.0,5.0,28.0,0.0,4.0,0.0,5.0,2.0
'C1509718305',174.0,0.0,148.0,11.0,1.0,0.0,5.0,1.0
'C1510402289',166.0,0.0,147.0,7.0,1.0,0.0,5.0,0.0
'C1510459992',164.0,0.0,148.0,5.0,1.0,0.0,1.0,0.0
'C1510535804',50.0,19.0,33.0,0.0,2.0,2.0,7.0,0.0
'C1511148959',138.0,4.0,129.0,1.0,1.0,1.0,0.0,0.0
'C1511497789',163.0,1.0,149.0,4.0,0.0,0.0,0.0,1.0
'C1511894714',143.0,0.0,120.0,13.0,1.0,0.0,0.0,0.0
'C1512353179',171.0,0.0,148.0,11.0,1.0,0.0,5.0,0.0
'C1512444326',170.0,0.0,150.0,13.0,1.0,0.0,3.0,0.0
'C1512732275',177.0,2.0,151.0,8.0,1.0,0.0,10.0,1.0
'C1513653440',167.0,0.0,146.0,9.0,0.0,0.0,3.0,1.0
'C1514271157',160.0,1.0,135.0,8.0,5.0,1.0,3.0,0.0
'C1514973352',173.0,0.0,148.0,14.0,0.0,0.0,5.0,0.0
'C1515184734',19.0,3.0,0.0,0.0,3.0,0.0,14.0,1.0
'C1516006997',174.0,0.0,153.0,3.0,0.0,0.0,5.0,3.0
'C1516302826',152.0,0.0,117.0,11.0,2.0,0.0,3.0,0.0
'C1516949785',73.0,1.0,60.0,0.0,1.0,0.0,2.0,0.0
'C151715772',165.0,0.0,145.0,5.0,1.0,0.0,3.0,1.0
'C1517707344',165.0,2.0,135.0,15.0,3.0,0.0,4.0,0.0
'C1517749848',169.0,0.0,147.0,13.0,1.0,0.0,5.0,0.0
'C1517820871',160.0,0.0,152.0,0.0,1.0,0.0,1.0,0.0
'C1519265307',146.0,0.0,127.0,8.0,1.0,0.0,5.0,0.0
'C1520545421',176.0,0.0,156.0,6.0,2.0,0.0,0.0,0.0
'C1520919939',154.0,4.0,132.0,13.0,1.0,0.0,3.0,0.0
'C1522289895',171.0,0.0,144.0,17.0,4.0,0.0,1.0,0.0
'C1523732855',71.0,4.0,52.0,2.0,1.0,0.0,5.0,0.0
'C1523854098',139.0,2.0,114.0,4.0,3.0,0.0,3.0,1.0
'C1524019070',175.0,4.0,145.0,12.0,3.0,0.0,10.0,0.0
'C1524407626',176.0,0.0,144.0,9.0,0.0,0.0,11.0,0.0
'C1525483242',173.0,0.0,147.0,9.0,1.0,0.0,9.0,1.0
'C1525581466',180.0,0.0,145.0,9.0,5.0,0.0,3.0,0.0
'C1526175877',162.0,0.0,141.0,17.0,0.0,0.0,3.0,1.0
'C1526367312',12.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
'C1527362143',166.0,0.0,153.0,1.0,1.0,0.0,0.0,0.0
'C15276068',176.0,0.0,158.0,12.0,1.0,0.0,1.0,0.0
'C152830802',180.0,0.0,146.0,18.0,0.0,0.0,3.0,0.0
'C1528848756',159.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0
'C1529207541',154.0,1.0,139.0,2.0,0.0,0.0,1.0,1.0
'C1529464275',146.0,0.0,124.0,8.0,1.0,0.0,2.0,0.0
'C1529774854',178.0,0.0,150.0,8.0,1.0,0.0,13.0,0.0
'C1530098029',177.0,0.0,155.0,9.0,2.0,0.0,7.0,0.0
'C1530157952',170.0,0.0,152.0,1.0,0.0,0.0,0.0,0.0
'C1530262146',174.0,1.0,155.0,8.0,1.0,0.0,7.0,0.0
'C1530773220',147.0,1.0,126.0,3.0,0.0,0.0,5.0,0.0
'C1532144144',168.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0
'C153258882',176.0,0.0,151.0,9.0,3.0,0.0,7.0,1.0
'C1532733169',182.0,0.0,153.0,10.0,1.0,0.0,5.0,1.0
'C1533000663',137.0,0.0,107.0,7.0,4.0,0.0,8.0,0.0
'C1533572842',162.0,0.0,128.0,7.0,1.0,0.0,4.0,0.0
'C1533664211',106.0,1.0,88.0,6.0,1.0,0.0,4.0,0.0
'C153419170',167.0,0.0,150.0,2.0,0.0,0.0,8.0,0.0
'C1535009453',114.0,1.0,95.0,0.0,1.0,0.0,3.0,1.0
'C1535419154',80.0,0.0,68.0,4.0,4.0,0.0,1.0,0.0
'C1535613790',109.0,0.0,83.0,12.0,0.0,0.0,4.0,1.0
'C1536083561',176.0,0.0,147.0,17.0,0.0,0.0,7.0,2.0
'C1536088502',177.0,0.0,152.0,7.0,1.0,0.0,5.0,5.0
'C1537824739',175.0,0.0,156.0,8.0,1.0,0.0,3.0,0.0
'C1537903478',113.0,1.0,93.0,5.0,0.0,0.0,1.0,0.0
'C1538635916',179.0,0.0,151.0,11.0,2.0,0.0,7.0,0.0
'C1538971214',156.0,0.0,130.0,6.0,1.0,0.0,9.0,0.0
'C1539370210',171.0,0.0,154.0,8.0,2.0,0.0,1.0,1.0
'C1539474222',27.0,1.0,15.0,0.0,1.0,0.0,3.0,0.0
'C153962249',11.0,3.0,0.0,0.0,3.0,0.0,5.0,1.0
'C1540577903',24.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
'C1541224095',169.0,1.0,156.0,0.0,0.0,0.0,0.0,0.0
'C1541237057',148.0,5.0,133.0,4.0,1.0,0.0,5.0,0.0
'C154191546',172.0,0.0,145.0,16.0,2.0,0.0,5.0,1.0
'C1542180842',181.0,0.0,153.0,9.0,4.0,0.0,11.0,1.0
'C1542255731',162.0,0.0,134.0,8.0,1.0,0.0,3.0,1.0
'C1542345868',182.0,0.0,153.0,7.0,6.0,0.0,5.0,3.0
'C1543555122',117.0,0.0,98.0,8.0,3.0,0.0,3.0,1.0
'C1543709139',151.0,0.0,134.0,5.0,1.0,0.0,7.0,0.0
'C1543824543',161.0,1.0,144.0,8.0,0.0,0.0,1.0,0.0
'C1545341907',160.0,0.0,135.0,7.0,1.0,0.0,11.0,1.0
'C1545484501',169.0,0.0,147.0,9.0,2.0,0.0,4.0,1.0
'C1545573016',83.0,2.0,64.0,0.0,1.0,1.0,1.0,0.0
'C1545977603',22.0,7.0,10.0,0.0,1.0,1.0,4.0,1.0
'C1546278193',126.0,2.0,108.0,0.0,0.0,0.0,4.0,2.0
'C1546820736',174.0,0.0,160.0,6.0,2.0,0.0,3.0,0.0
'C1546864044',168.0,0.0,153.0,1.0,1.0,0.0,1.0,0.0
'C1547003161',101.0,0.0,85.0,5.0,4.0,0.0,1.0,0.0
'C1547534233',175.0,0.0,149.0,6.0,2.0,0.0,15.0,0.0
'C1547689237',160.0,1.0,137.0,7.0,2.0,0.0,0.0,0.0
'C1548142512',174.0,2.0,154.0,9.0,0.0,0.0,4.0,1.0
'C15485686',76.0,0.0,54.0,1.0,3.0,0.0,3.0,1.0
'C1548873226',21.0,6.0,8.0,0.0,0.0,0.0,6.0,0.0
'C1549232957',182.0,0.0,150.0,12.0,1.0,0.0,7.0,0.0
'C1549322511',161.0,0.0,142.0,11.0,1.0,0.0,3.0,1.0
'C1549367339',173.0,0.0,151.0,9.0,1.0,0.0,0.0,1.0
'C154987119',110.0,2.0,86.0,5.0,0.0,0.0,12.0,0.0
'C1551083784',170.0,0.0,150.0,10.0,6.0,0.0,0.0,0.0
'C1551465414',163.0,0.0,157.0,1.0,0.0,0.0,0.0,0.0
'C1551572984',147.0,6.0,132.0,7.0,1.0,0.0,3.0,0.0
'C1552608695',172.0,0.0,157.0,9.0,2.0,0.0,1.0,0.0
'C1553941793',169.0,0.0,143.0,12.0,5.0,0.0,3.0,0.0
'C1554037473',172.0,0.0,152.0,8.0,1.0,0.0,3.0,1.0
'C155412783',175.0,0.0,150.0,10.0,3.0,0.0,5.0,0.0
'C1554849332',175.0,0.0,148.0,11.0,2.0,0.0,9.0,0.0
'C1555447628',118.0,0.0,99.0,6.0,5.0,0.0,3.0,2.0
'C1555517201',96.0,3.0,82.0,0.0,0.0,0.0,0.0,1.0
'C1556425826',173.0,0.0,155.0,8.0,1.0,0.0,3.0,0.0
'C1556534733',130.0,5.0,101.0,8.0,0.0,0.0,16.0,1.0
'C1556912476',166.0,0.0,149.0,4.0,1.0,0.0,5.0,0.0
'C1557448113',176.0,0.0,147.0,13.0,0.0,0.0,9.0,0.0
'C1557448880',176.0,0.0,151.0,16.0,1.0,0.0,3.0,0.0
'C1557540123',173.0,0.0,140.0,9.0,1.0,0.0,9.0,1.0
'C1557689947',173.0,0.0,152.0,11.0,2.0,0.0,3.0,0.0
'C1558014544',179.0,0.0,150.0,13.0,3.0,0.0,5.0,0.0
'C1558209795',161.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0
'C1558803570',181.0,3.0,155.0,7.0,1.0,0.0,13.0,1.0
'C1559091388',167.0,0.0,156.0,1.0,1.0,0.0,0.0,1.0
'C155920620',161.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0
'C1559339990',176.0,0.0,159.0,10.0,2.0,0.0,0.0,1.0
'C1560259762',158.0,0.0,140.0,3.0,0.0,0.0,2.0,1.0
'C1560676680',141.0,6.0,111.0,14.0,2.0,1.0,8.0,0.0
'C1560893361',170.0,0.0,152.0,6.0,0.0,0.0,5.0,0.0
'C1560904250',6.0,7.0,0.0,0.0,1.0,1.0,7.0,1.0
'C1561307190',119.0,2.0,102.0,4.0,1.0,0.0,2.0,1.0
'C1561544871',140.0,2.0,131.0,3.0,0.0,1.0,0.0,0.0
'C156162339',175.0,0.0,150.0,8.0,0.0,0.0,9.0,1.0
'C1562081159',4.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0
'C1562537029',166.0,0.0,143.0,4.0,1.0,0.0,5.0,1.0
'C156263401',123.0,5.0,106.0,8.0,3.0,0.0,3.0,0.0
'C1562991705',169.0,3.0,151.0,10.0,1.0,1.0,3.0,0.0
'C1563705147',162.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0
'C1564253251',64.0,0.0,51.0,2.0,2.0,0.0,4.0,0.0
'C1564260047',176.0,2.0,154.0,6.0,1.0,0.0,5.0,1.0
'C1564636486',7.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0
'C1564693206',141.0,3.0,114.0,15.0,3.0,0.0,8.0,1.0
'C1565058518',170.0,0.0,154.0,5.0,1.0,0.0,3.0,0.0
'C1565570610',59.0,8.0,37.0,6.0,3.0,3.0,7.0,1.0
'C1566647188',144.0,0.0,118.0,10.0,0.0,0.0,6.0,1.0
'C1567160901',157.0,0.0,129.0,10.0,1.0,0.0,6.0,1.0
'C1567385001',163.0,3.0,137.0,1.0,1.0,1.0,6.0,0.0
'C1568308501',156.0,3.0,130.0,15.0,0.0,1.0,2.0,0.0
'C1568358546',173.0,0.0,162.0,6.0,2.0,0.0,1.0,0.0
'C1569014356',177.0,0.0,159.0,11.0,0.0,0.0,1.0,0.0
'C1569939854',184.0,0.0,154.0,7.0,1.0,0.0,11.0,1.0
'C1570165892',158.0,0.0,130.0,7.0,1.0,0.0,9.0,2.0
'C1571595392',10.0,2.0,2.0,0.0,1.0,0.0,4.0,0.0
'C1572595935',170.0,0.0,145.0,13.0,0.0,0.0,7.0,0.0
'C1572610482',12.0,89.0,0.0,0.0,2.0,6.0,27.0,5.0
'C1573211398',116.0,2.0,96.0,4.0,1.0,0.0,5.0,0.0
'C1574217480',175.0,0.0,156.0,11.0,1.0,0.0,1.0,0.0
'C157427068',170.0,0.0,142.0,12.0,1.0,0.0,7.0,0.0
'C1575099263',163.0,0.0,154.0,1.0,0.0,0.0,0.0,0.0
'C1575272013',115.0,0.0,101.0,4.0,0.0,0.0,2.0,1.0
'C1575367607',142.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0
'C1575599226',24.0,5.0,13.0,0.0,3.0,0.0,4.0,1.0
'C1575842015',168.0,0.0,151.0,9.0,1.0,0.0,5.0,0.0
'C1576250855',111.0,3.0,101.0,0.0,0.0,1.0,1.0,0.0
'C1577104524',171.0,0.0,156.0,2.0,8.0,0.0,0.0,0.0
'C15777324',178.0,0.0,153.0,5.0,5.0,0.0,11.0,0.0
'C1577880868',149.0,0.0,129.0,9.0,2.0,0.0,5.0,1.0
'C1577983313',131.0,4.0,112.0,4.0,1.0,0.0,6.0,2.0
'C1579865062',151.0,0.0,131.0,7.0,3.0,0.0,5.0,1.0
'C1580025618',176.0,0.0,150.0,6.0,4.0,0.0,9.0,0.0
'C158030246',88.0,0.0,71.0,7.0,2.0,0.0,4.0,0.0
'C1580559195',169.0,0.0,147.0,6.0,2.0,0.0,1.0,1.0
'C1580712621',152.0,0.0,126.0,8.0,7.0,0.0,4.0,0.0
'C1580753738',71.0,3.0,54.0,0.0,3.0,0.0,0.0,0.0
'C1580955370',172.0,0.0,144.0,6.0,1.0,0.0,0.0,0.0
'C1581709798',167.0,2.0,151.0,0.0,0.0,0.0,1.0,0.0
'C1582152156',107.0,0.0,93.0,2.0,1.0,0.0,1.0,0.0
'C1582197917',161.0,0.0,145.0,4.0,0.0,0.0,0.0,0.0
'C1582366224',175.0,0.0,155.0,7.0,5.0,0.0,1.0,0.0
'C158319863',158.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0
'C1584366693',162.0,3.0,147.0,8.0,1.0,0.0,0.0,0.0
'C1584479959',167.0,0.0,153.0,5.0,2.0,0.0,0.0,0.0
'C1585648581',171.0,0.0,140.0,9.0,3.0,0.0,11.0,1.0
'C1586463432',137.0,0.0,120.0,1.0,1.0,0.0,3.0,1.0
'C1586862598',65.0,7.0,46.0,3.0,1.0,0.0,4.0,1.0
'C1587738251',176.0,0.0,148.0,9.0,3.0,0.0,9.0,0.0
'C1589138432',167.0,2.0,149.0,3.0,1.0,0.0,0.0,0.0
'C1590275312',13.0,4.0,3.0,0.0,2.0,0.0,3.0,0.0
'C1590346257',169.0,0.0,140.0,22.0,0.0,0.0,3.0,1.0
'C1591008232',168.0,0.0,148.0,11.0,1.0,0.0,0.0,0.0
'C1591152121',170.0,0.0,150.0,4.0,1.0,0.0,5.0,0.0
'C1591441443',174.0,0.0,150.0,9.0,1.0,0.0,7.0,0.0
'C1591587046',169.0,0.0,151.0,2.0,1.0,0.0,1.0,0.0
'C1591612680',176.0,0.0,149.0,14.0,1.0,0.0,9.0,0.0
'C1591908890',174.0,0.0,153.0,15.0,0.0,0.0,3.0,1.0
'C1592279480',142.0,2.0,124.0,8.0,1.0,0.0,3.0,1.0
'C1592390864',174.0,0.0,152.0,2.0,0.0,0.0,0.0,0.0
'C1593769010',98.0,1.0,81.0,4.0,1.0,0.0,5.0,0.0
'C1594422820',178.0,0.0,153.0,6.0,1.0,0.0,7.0,0.0
'C1595099029',87.0,4.0,71.0,11.0,1.0,0.0,2.0,0.0
'C159675329',140.0,4.0,121.0,5.0,1.0,2.0,5.0,0.0
'C1597289593',175.0,1.0,152.0,9.0,4.0,0.0,3.0,0.0
'C1597422235',180.0,3.0,151.0,13.0,4.0,1.0,5.0,0.0
'C1597977404',146.0,2.0,126.0,4.0,1.0,0.0,8.0,0.0
'C1598533502',150.0,0.0,121.0,13.0,1.0,0.0,5.0,1.0
'C1598564853',87.0,3.0,77.0,4.0,2.0,0.0,2.0,0.0
'C1598762673',169.0,0.0,146.0,10.0,4.0,0.0,1.0,1.0
'C159913055',181.0,1.0,154.0,10.0,3.0,0.0,12.0,0.0
'C1599273075',171.0,0.0,152.0,9.0,0.0,0.0,3.0,1.0
'C1600642825',169.0,0.0,152.0,10.0,2.0,0.0,3.0,0.0
'C1600873622',169.0,0.0,147.0,9.0,8.0,0.0,0.0,0.0
'C1602614455',168.0,0.0,154.0,0.0,1.0,0.0,0.0,0.0
'C1602648292',110.0,0.0,97.0,0.0,0.0,0.0,1.0,0.0
'C1602759549',177.0,0.0,151.0,10.0,4.0,0.0,1.0,0.0
'C1603928569',174.0,0.0,144.0,16.0,2.0,0.0,9.0,0.0
'C1604376835',167.0,0.0,150.0,9.0,1.0,0.0,1.0,1.0
'C1605127736',172.0,0.0,152.0,9.0,1.0,0.0,3.0,0.0
'C1605182199',118.0,2.0,100.0,7.0,3.0,0.0,1.0,0.0
'C1605642067',178.0,0.0,149.0,15.0,1.0,0.0,9.0,0.0
'C1606614105',158.0,0.0,128.0,11.0,3.0,0.0,5.0,0.0
'C1607207670',101.0,1.0,81.0,8.0,0.0,1.0,4.0,0.0
'C1607323693',105.0,2.0,93.0,1.0,2.0,1.0,1.0,2.0
'C1607644979',39.0,0.0,30.0,0.0,0.0,0.0,3.0,0.0
'C1607867760',166.0,0.0,147.0,6.0,1.0,0.0,3.0,1.0
'C1609197353',113.0,2.0,94.0,2.0,0.0,0.0,8.0,1.0
'C1609425799',45.0,3.0,35.0,3.0,1.0,0.0,2.0,0.0
'C1610467120',155.0,0.0,135.0,5.0,2.0,0.0,1.0,0.0
'C1610565169',156.0,1.0,130.0,11.0,1.0,0.0,1.0,3.0
'C1610742916',171.0,0.0,148.0,11.0,6.0,0.0,3.0,0.0
'C161101673',164.0,1.0,140.0,15.0,1.0,0.0,6.0,0.0
'C1611113200',176.0,0.0,145.0,12.0,5.0,0.0,3.0,0.0
'C1612487865',101.0,0.0,87.0,2.0,1.0,0.0,3.0,1.0
'C1612748385',168.0,0.0,156.0,7.0,2.0,0.0,1.0,0.0
'C1612798177',170.0,0.0,146.0,13.0,1.0,0.0,7.0,1.0
'C1612832553',98.0,3.0,88.0,0.0,1.0,0.0,0.0,0.0
